,link,datePublished,dateModified,title,text,linkImage,classification
43,https://www.saude.gov.br/component/content/article/1361-fake-news/46445-paciente-com-coronavirus-curada-em-48h-com-medicamentos-de-aids-e-fake-news,2020-02-27 16:32:36,2020-02-27 16:32:36,Paciente com coronavírus curada em 48h com medicamentos de AIDS ,"Imastingram radiobandnewsim O governo da Tailândia anuncia que uma paciente chinesa infectada com o novo coronavírus foi curada em 48 horas em um hospital do país. A mulher tem 71 anos e estava internada com quadro de pneumonia. Os médicos administraram um coquetel de medicamentos antivirais usados contra HIV e gripe, já que não existe um remédio especifico para o coronavirus. Até agora, 427 pessoas morreram por complicações da doença e mais de 20 mi! notificações são investigadas apenas na China. Outros 24 países também registraram casos da doença; aqui no Brasil, o Ministério da Saúde acompanha 13 suspeitas, a maioria em São Paulo. KE: Reprodução DEAD ISTO É FAKE NEWS! FALSA of STÉRIO ESTA ROTACA ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake7.jpg,1
44,https://www.saude.gov.br/component/content/article/1361-fake-news/46444-muitos-casos-confirmados-de-coronavirus-no-brasil-e-fake-news,2020-02-27 16:30:36,2020-02-27 16:30:36,Muitos casos confirmados de coronavírus no Brasil ,"CORONAVIRUS. STERIO A SAUDE ISTO É asos confirmados no Brasil: Acre: 584 casos Amazonas: 2456 casos FAKE Bahia: 4568 casos NEWS! Ceará: 668 casos DF: 450 casos FALSA Espírito Santo: 168 casos Maranhão: 500 casos para 890, Pernambuco: 4668 casos RJ: 7764 casos SP: 33898 MG: não relatado Despertem! ATVERTE ESTA NOTICIAR ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake6.jpg,1
45,https://www.saude.gov.br/component/content/article/1361-fake-news/46443-coronavirus-pode-ser-curado-com-tigela-de-agua-de-alho-recem-fervida-e-fake-news,2020-02-27 16:29:18,2020-02-27 16:29:18,Coronavírus pode ser curado com tigela de água de alho recém-fervida ,"SAUDE TÉRIO, ISTO É FAKE NEWS! Encaminhada Boas noticias O VÍRUS CORONA de Wuhan pode ser curado ""por _Uma tigela de água de alho recém-fervida! O velho médico chinês provou sua eficácia. Muitos pacientes também provaram que isso é eficaz. Receita: Tome oito (8) dentes de alho picados, adicione sete (7) xícaras de água e deixe ferver. Coma e beba a água fervida do alho. Melhoria e cura durante a noite! Por favor, compartilhe-o com todos os contatos. _Pode ajudar a salvar vidas. 15:18 TA NOTICIA E FAL SA - NÃO DIMULGUE ATVERTE ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake5.jpg,1
46,https://www.saude.gov.br/component/content/article/1361-fake-news/46442-coronavirus-vem-do-morcego-e-fake-news,2020-02-27 16:27:48,2020-02-27 16:27:48,Coronavírus vem do morcego ,"RASAUDE ADVERT ISTO É FAKE NEWS! A NOTICIA FALSA A Encaminhada Uma análise sobre o coronavírus Para entender as possibilidades de o coronavírus se espalhar pelo Brasil, o especialista em biossegurança Edison Durigon, professor titular de virologia do Instituto de Ciências Biomédicas da USP, dá uma dica: o clima quente do Brasil dificulta a transmissão. -O que esse vírus tem de diferente dos demais coronavírus? Os quatro tipos de coronavírus que circulam entre humanos e que infectam principalmente crianças, são responsáveis por resfriados e gripes leves. Eles não são muito graves. Esse novo coronavírus da China vem do morcego. Dos sete tipos existentes de coronavírus, pelo menos dois, que são o Beta e o Alfa, infectam morcegos, que é quase como um reservatório desse vírus. Não fica doente, mas transmite. Pode passar par.. Ler mais 11:30 RAMSTERIO ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake4.jpg,1
47,https://www.saude.gov.br/component/content/article/1361-fake-news/46441-caso-de-coronavirus-em-casal-na-feira-dos-importados-em-brasilia-e-fake-news,2020-02-27 16:24:14,2020-02-27 16:24:14,Caso de coronavírus em casal na Feira dos Importados em Brasília ,"ISTO É FAKE NEWS! FALSA Encominhoda 019 2255 A Encominhada Bom dia pessoal, acabou de sair daqui uma médica infectologistas do ministério da saúde, e nos disse q aqui em Braslia foi detectado o caso do coronavirus, um casal na feira dos importados e foi comprovado que estão infectados. Ela recomendou para tomararmos vitamina D3 e C todos os dias ep bebės uma vitamina chamada OSCILLOCOCCINUM. 2255 ARVERTE RASMISTERIO LA BSTA NOTICIAL ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake3.jpg,1
48,https://www.saude.gov.br/component/content/article/1361-fake-news/46440-cha-de-erva-doce-e-coronavirus-e-fake-news,2020-02-27 16:21:00,2020-02-27 16:21:00,Chá de erva doce e coronavírus ,"Coronavirus : - D ERIO 4. ISTO É Orientações de prevenção ao FAKE CORONA VÍRUS NEWS! -Usar álcool em gel -Tomar vitamina c -Lavar as mãos varias vezes ao dia -Evitar locais de multidão PALSA -Comer figado de boi -Ingerir sucos de acerola e laranja -Tomar chả de erva-doce duas vezes ao dia ERVA-DOCE O chá de erva-doce tem a mesma subståncia que o medicamento TAMIFLU, o remédio usado para tratar a gripe A - HIN1. Aconselha-se tomar o chá como se fosse café, após as refeições. O infectologista recomenda tomar de 12 em 12/horas o chá de erva doce, pois ele mata o virus da influenza. É da erva-doce que é feito o TAMIFLU. BE ARVERTE ESTA RETROA ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake2.jpg,1
49,https://www.saude.gov.br/component/content/article/1361-fake-news/46439-tribunal-chines-para-matar-20-mil-pacientes-com-coronavirus-e-fake-news,2020-02-27 16:18:33,2020-02-27 16:18:33,Tribunal chinês para matar 20 mil pacientes com coronavírus ,"Encaminhada Isto é o Fim do Mundo!!! China busca aprovação do tribunal para matar os mais de 20.000 pacientes com coronavírus para evitar a disseminação do vírus o mais alto nível de tribunal em Chhina, o Supremo Tribunal Popular, deve aprovar na sexta-feira a matança em massa de pacientes com coronavírus na China co... Ler mais 18:41 TERIO LR SAUDE ISTO É O Por que é falso? nentum registr a uientia no Supreimo Tribunal sobire esse tema. FAKE NEWS! ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake.jpg,1
50,https://www.saude.gov.br/component/content/article/1361-fake-news/46369-china-cancelou-todos-os-embarques-de-produtos-por-navio-ate-marco-e-fake-news,2020-02-12 14:29:55,2020-02-12 14:29:55,China cancelou todos os embarques de produtos por navio até março ,"A SAUDE ISTO É FAKE NEWS! CIA EALS A Encaminhada *Notícias Importantes * ""Governos chinês cancelou todos os embarques de produtos têxteis e outros produtos via navio até Março. Sendo, assim qualquer tecido que for embarcado assim que liberado por motivo da epidemia do Coronavírus. Só chega no Brasil entre Maio e Junho."" 19:36 BE ARVERTE RISTERIO ",https://www.saude.gov.br/images/jpg/2020/fevereiro/12/fake4.jpg,1
51,https://www.saude.gov.br/component/content/article/1361-fake-news/46368-cura-contra-o-coronavirus-e-fake-news,2020-02-12 14:27:32,2020-02-12 14:27:32,Cura contra o coronavírus ,"化 A SAUDEA ISTO É FAKE NEWS! FALSA URGENTE: A ÚNICA CURA E IMUNIZAÇÃO CONTRA O CORONAVÍRUS ( CAL) E PREVENÇÕES. ESTÁ Ie 1,7 MIL I 90 A COMPARTILHAR + SALVAR ... ACVERTE ESTA MSTICIA ",https://www.saude.gov.br/images/jpg/2020/fevereiro/12/fake3.jpg,1
52,https://www.saude.gov.br/component/content/article/1361-fake-news/46367-medicos-tailandeses-curam-coronavirus-em-48h-e-fake-news,2020-02-12 14:26:02,2020-02-12 14:26:02,Médicos tailandeses curam coronavírus em 48h ,"SAODE STÉRIO, ISTO É DA, FAKE SAÚDE NEWS! Médicos tailandeses PALSA curam paciente com coronavírus em 48 horas Chinesa de 71 anos estava internada em um hospital da Tailândia, onde recebeu coquetel de antivirais; exames posteriores não detectaram o vírus Do R7 4/2/2020 às 14h24 (Atualizado em 4/2/2020 às 14h43) ",https://www.saude.gov.br/images/jpg/2020/fevereiro/12/fake2.jpg,1
53,https://www.saude.gov.br/component/content/article/1361-fake-news/46366-plastico-bolha-e-o-novo-coronavirus-e-fake-news,2020-02-12 14:24:21,2020-02-12 14:24:21,Plástico bolha e o novo coronavírus ,Antes de estourar plástico bolha lembre-se que o ar vem da China DA. ISTO É FAKE NEWS! STA NOTICIA É FALSA -N Alerta do dia ! ATHERTE ANISTERN ,https://www.saude.gov.br/images/jpg/2020/fevereiro/12/fake1.jpg,1
54,https://www.saude.gov.br/component/content/article/1361-fake-news/46333-cha-de-abacate-com-hortela-previne-coronavirus-e-fake-news,2020-02-10 18:18:01,2020-02-10 18:18:01,Chá de abacate com hortelã previne coronavírus ,,https://www.saude.gov.br/images/jpg/2020/fevereiro/10/coronavirus1.jpg,1
55,https://www.saude.gov.br/component/content/article/1361-fake-news/46313-semelhanca-do-virus-hiv-com-o-coronavirus-e-fake-news,2020-02-06 17:00:03,2020-02-06 17:00:03,Semelhança do vírus HIV com o coronavírus ,,https://www.saude.gov.br/images/jpg/2020/fevereiro/06/coronavirus11.jpg,1
56,https://www.saude.gov.br/component/content/article/1361-fake-news/46308-situacao-fora-de-controle-novo-coronavirus-e-fake-news,2020-02-06 13:38:11,2020-02-06 13:38:11,Situação fora de controle: novo coronavírus ,,https://www.saude.gov.br/images/png/2020/fevereiro/06/coronavirus8.png,1
57,https://www.saude.gov.br/component/content/article/1361-fake-news/46307-novo-coronavirus-causa-pneumonia-de-imediato-e-fake-news,2020-02-06 13:37:04,2020-02-06 13:37:04,Novo coronavírus causa pneumonia de imediato ,,https://www.saude.gov.br/images/png/2020/fevereiro/06/coronavirus7.png,1
58,https://www.saude.gov.br/component/content/article/1361-fake-news/46306-medicamentos-eficazes-contra-o-novo-coronavirus-e-fake-news,2020-02-06 13:36:10,2020-02-06 13:36:10,Medicamentos eficazes contra o novo coronavírus ,,https://www.saude.gov.br/images/png/2020/fevereiro/06/coronavirus6.png,1
59,https://www.saude.gov.br/component/content/article/1361-fake-news/46305-novo-coronavirus-confirmado-em-duque-de-caxias-e-fake-news,2020-02-06 13:35:11,2020-02-06 13:35:11,Novo coronavírus confirmado em Duque de Caxias ,,https://www.saude.gov.br/images/png/2020/fevereiro/06/coronavirus5.png,1
60,https://www.saude.gov.br/component/content/article/1361-fake-news/46304-novo-coronavirus-confirmado-no-brasil-e-fake-news,2020-02-06 13:34:19,2020-02-06 13:34:19,Novo coronavírus confirmado no Brasil ,,https://www.saude.gov.br/images/png/2020/fevereiro/06/coronavirus4.png,1
61,https://www.saude.gov.br/component/content/article/1361-fake-news/46303-novo-coronavirus-confirmado-no-parana-e-fake-news,2020-02-06 13:33:17,2020-02-06 13:33:17,Novo coronavírus confirmado no Paraná ,,https://www.saude.gov.br/images/png/2020/fevereiro/06/coronavirus3.png,1
62,https://www.saude.gov.br/component/content/article/1361-fake-news/46302-dados-sobre-o-novo-coronavirus-na-china-e-fake-news,2020-02-06 13:32:16,2020-02-06 13:32:16,Dados sobre o novo coronavírus na China ,,https://www.saude.gov.br/images/png/2020/fevereiro/06/coronavirus2.png,1
63,https://www.saude.gov.br/component/content/article/1361-fake-news/46301-informacoes-sobre-o-coronavirus-e-verdade,2020-02-06 13:28:40,2020-02-06 13:28:40,Informações sobre o coronavírus ,,https://www.saude.gov.br/images/png/2020/fevereiro/06/coronavirus1.png,0
64,https://www.saude.gov.br/component/content/article/1361-fake-news/46283-coronavirus-atinge-3-estados-brasileiros-e-fake-news,2020-02-03 18:24:33,2020-02-03 18:24:33,Coronavírus atinge 3 estados brasileiros ,,https://www.saude.gov.br/images/jpg/2020/fevereiro/03/coronavirus4.jpg,1
65,https://www.saude.gov.br/component/content/article/1361-fake-news/46282-suspeita-de-coronavirus-no-hospital-de-santa-maria-df-e-fake-news,2020-02-03 17:20:21,2020-02-03 17:20:21,Suspeita de coronavírus no Hospital de Santa Maria (DF) ,,https://www.saude.gov.br/images/jpg/2020/fevereiro/03/coronavirus3.jpg,1
66,https://www.saude.gov.br/component/content/article/1361-fake-news/46281-uisque-e-mel-contra-coronavirus-e-fake-news,2020-02-03 17:18:27,2020-02-03 17:18:27,Uísque e mel contra coronavírus ,,https://www.saude.gov.br/images/jpg/2020/fevereiro/03/coronavirus2.jpg,1
67,https://www.saude.gov.br/component/content/article/1361-fake-news/46277-oleos-para-combater-coronavirus-e-fake-news,2020-02-03 16:17:51,2020-02-03 16:17:51,Óleos para combater coronavírus ,,https://www.saude.gov.br/images/jpg/2020/fevereiro/03/coronavirus.jpg,1
68,https://www.saude.gov.br/component/content/article/1361-fake-news/46264-cha-imunologico-contra-o-novo-coronavirus-e-fake-news,2020-01-31 11:04:58,2020-01-31 11:04:58,Chá imunológico contra o novo coronavírus ,"FAKE NOVO CORONAVÍRUS NEWS! NOTICIA EFALSA Chá Imunológico contra Coranavirus INGREDIENTES - 3 fatias de gengibre -1 dente de alho amassado - 1 col. (sobremesa) de folhas secas de capim-limão · 1 col. (sopa) de folhas frescas de tomilho •1 col. (sobremesa) de folhas secas de hortelă 1 xíc. (chá) de água alcalina Rárida pH 10,55 1/2 Casca de limão Como preparare tomar: Despejar a água fervente şobre as plantas secas ou frescas. Abafar e deixar em descansar por 5 a 15 minutos. Coar e beber. Pingar no chá 30 gotas de própolis verde em 1 xicara do chá ao levantar e ao deitar. Deve-se evitar açúcar branco, leite e derivados, refrigerantes, sorvetes pra potencializar o efeito preventivo contra o Coronavírus. By Dr. Romulo França ERTE ",https://www.saude.gov.br/images/jpg/2020/janeiro/31/fake-news-coronavirus.jpg,1
69,https://www.saude.gov.br/component/content/article/1361-fake-news/46261-vitamina-c-zinco-e-o-novo-coronavirus-e-fake-news,2020-01-30 19:35:22,2020-01-30 19:35:22,Vitamina C + zinco e o novo coronavírus ,Encaminhada Vitamina C+ Zinco Sabor Laranja do ascoirbico (Ig)+2inco (10mg) itamina C+ Zinco Ce10 Sabor Laranja NOVO CORONAVÍRUS BADE ERIO DA ISTO É scido ascórbico (1g)+zinco (10mg) Vitamina C+ Zinco Cor10 Sabor Laranja UNIC man FAKE NEWS! ESTA NOTÍCIA É FALSA - Encaminhada MÃO DN 2:50 17:55 ADVERTE ,https://www.saude.gov.br/images/jpg/2020/janeiro/30/fake-news-novo-coronavirus8.jpg,1
70,https://www.saude.gov.br/component/content/article/1361-fake-news/46260-compras-da-china-pela-internet-e-o-novo-coronavirus-e-fake-news,2020-01-30 19:33:26,2020-01-30 19:33:26,Compras da China pela internet e o novo coronavírus ,"ISTO É FAKE NEWS! STANOTICA NOVO CORONAVÍRUS É FALSA Outra dúvida: compras feitas pela Internet em sites chineses, os produtos vindos de lá podem estar contaminados? 18.19 EANVERTE ",https://www.saude.gov.br/images/jpg/2020/janeiro/30/fake-news-novo-coronavirus7.jpg,1
71,https://www.saude.gov.br/component/content/article/1361-fake-news/46259-carnaval-sera-porta-de-entrada-para-o-novo-coronavirus-e-fake-news,2020-01-30 18:39:33,2020-01-30 18:39:33,Carnaval será porta de entrada para o novo coronavírus ,"ENTRADA NO BRASIL TESTE: FECHE OS OLHOS. PENSE EM S PESSOAS QUE VOCÊ JAMAIS GOSTARIA DE PENSAR EM PERDERI!!! POIS É. ENTÃO LEIA O TEXTO E COMPARTILHA PRA GERAL ANTES QUE NOVO CORONAVÍRUS TEU VIZINHO CONTAMINE ESSAS S PESSOAS QUE VC AMA TANTO. A organização mundial de saúde Alerta! O Caranavírus já mateu milkerez de peraoas, e e Ease vera sende abafade! O Carnaval cheio de turistas estrangeiros no país. trará menos dinheiro, do que pessoas já infectadas. O ejlue podemes faxer ne Brasil ? Lave tuas unhas, entre dedos e mãos com sabão sempre que possível diariamente. * -Maite Álsael gei nos braços, mãos umithas e entre dedas (Principaimenta). Leve sempre na sua bolsa. TERIO DA SAUDS ISTO É O Treque TODA a tua reupa de cama diariamente se estiver resfriado. O Troque TODA a tua roupa de cama semanalanente se não estiver resfriado. Use lisofern jeaneo nom o sabãn (na ágoMa de lavar tedas a5 FAKE (edneu NEWS! ESTA MOTÍCIA É FALGA- Use Liseferm nes inkerrupkares de luz e maçanetas de pertas Ele é potencial limpador. Passe com pane a luvas de limpeza. O Preteja seus animais 3 iKco evita facilitar a debilisade de urganisme deles também. de pessoas gripadas, chuvas e frio ARVERTE ",https://www.saude.gov.br/images/jpg/2020/janeiro/30/fake-news-novo-coronavirus6.jpg,1
72,https://www.saude.gov.br/component/content/article/1361-fake-news/46258-medico-falando-sobre-prevencao-do-novo-coronavirus-e-fake-news,2020-01-30 17:30:09,2020-01-30 17:30:09,Médico falando sobre prevenção do novo coronavírus ,"CORONAVÍRUS Alessandra Carolina Kirsten 19:34 Brasília 19:34 Encaminhada TERRU LN SAUDE ADVE, ISTO É FAKE NEWS! 22:23 Encaminhada falcu corm a irrã dele que mora na China .. ela falou que a China perdeu o controie sobre o coronavirus...Ele recomenda aumentar a imurnidade... veja como Dr. 22:23 Digite uma mensagem STA NOTÍCIA É FAI SA - NÃO DVUL ",https://www.saude.gov.br/images/jpg/2020/janeiro/30/fake-news-novo-coronavirus5.jpg,1
73,https://www.saude.gov.br/component/content/article/1361-fake-news/46256-feira-dos-importados-em-brasilia-e-o-novo-coronavirus-e-fake-news,2020-01-30 15:38:59,2020-01-30 15:38:59,Feira dos Importados em Brasília e o novo coronavírus ,"ÉRI ISTO É FAKE NEWS! STA NOTRA TICIA É PALSA Encaminhada ATENÇÃO.ATENÇÃO.URGENTE O EVITEM A ""FEIRA DOS IMPORTADOS NO S.I.A - DOIS CHINESES QUE LÁ TRABALHAM FORAM DETECTADOS COM O ""CORONA VÍRUS"". ELES ESTAVAM NA CHINA E CHEGARAM NO DF EM 15 JAN 20.ESTÃO COM OS SINTOMAS E ESTAVAM TRABALHANDO NA FEIRA DOS IMPORTADOS. 15:42 DVERTER ",https://www.saude.gov.br/images/jpg/2020/janeiro/30/fake-news-novo-coronavirus4.jpg,1
74,https://www.saude.gov.br/component/content/article/1361-fake-news/46255-video-vitamina-d-e-a-prevencao-do-novo-coronavirus-e-fake-news,2020-01-30 15:35:28,2020-01-30 15:35:28,Vídeo - vitamina D e a prevenção do novo coronavírus ,ISTO É FAKE NEWS! Coronavírus - Mensagem Urgente e Importantissima do STA MOTÍCIA É FALSA - NÃO DMAAGU DERTE ASINI ,https://www.saude.gov.br/images/jpg/2020/janeiro/30/fake-news-novo-coronavirus3.jpg,1
75,https://www.saude.gov.br/component/content/article/1361-fake-news/46254-vitamina-d-e-o-novo-coronavirus-e-fake-news,2020-01-30 15:32:05,2020-01-30 15:32:05,Vitamina D e o novo coronavírus ,"ÉRI ISTO É FAKE NEWS! ESTA NOTÍCIA É PALSA - Encaminhado Dica de um médico / alerta coronavírus. (assim como H1N1, H3N3, sarampo, entre outras ) Vc sabe por que alguns vírus se alastram ? Sim, precisamos lavar bem as mãos , usar álcool gel, evitar alguns alimentos crus , lavar bem os alimentos , higienizar os ambientes da casa , etc . mas o principal é pouco difundido. O fato é que a maioria da população é deficiente de uma substância extremamente importante, é conhecida como VITAMINA D, mas é mais que uma vitamina tem estrutura e poder de um hormônio e tem mais de 80 funções , sendo uma delas a de POTENCIALIZAR a IMUNIDADE . No momento, não há vacinas contra o coronavírus , mas devemos de imediato aumentar a exposição ao sol. Esta é uma forma simples e eficaz que você deve se proteger. Apenas 10 minutos DIÁRIOS com a pele exposta ao sol !!!! 12:53 DVERTER ",https://www.saude.gov.br/images/jpg/2020/janeiro/30/fake-news-novo-coronavirus2.jpg,1
76,https://www.saude.gov.br/component/content/article/1361-fake-news/46253-notificacao-emergencial-do-ministerio-da-saude-sobre-novo-coronavirus-e-fake-news,2020-01-30 15:14:54,2020-01-30 15:14:54,Notificação emergencial do Ministério da Saúde sobre novo coronavírus ,"ISTO É Encaminhada Olá, tudo bem? FAKE NEWS! * Informações mais urgentes, muito sérias e importantes A notificação de emergência do Ministério da Saúde ao público de que o surto de influenza de Coronavirus neste momento é muito grave e fatal. Não há cura quando você está infectado. * * Está se espalhando da China para vários países * *O método de prevenção é manter a garganta úmida, não deixe a garganta secar. Portanto, não tenha sede porque, uma vez que a membrana da garganta estiver seca, o vírus invadirá seu corpo dentro de 10 minutos. * * Beba água quente de 50-80cc, 30-50cc para crianças, de acordo com a idade. ** Toda vez que sentir que a garganta está seca, não espere, mantenha a água na mão. ** Não beba muito de uma só vez, pois não para ajudar, continue a manter a garganta úmida. * * Até o final de março de 2020, não vá a lugares lotados, use máscara conforme necessário, especialmente em trem ou transporte público ** Evite alimentos fritos ou picantes e carregue vitamina C. * *Os sintomas / descrição são * * Febre alta repetida 2. tosse prolongada após febre * * 3.As crianças são propensas * * 4.0s adultos geralmente se sentem desconfortáveis, * dor de cabeça e principalmente respiratória * * 5: altamente contagioso Por favor, compartilhe se você se importa com a vida humana! 09:59 ESTA MOTÍCIA É FALSA - NÄO DALGE DERTE SASINN ",https://www.saude.gov.br/images/jpg/2020/janeiro/30/fake-news-novo-coronavirus1.jpg,1
77,https://www.saude.gov.br/component/content/article/1361-fake-news/46252-parar-o-carnaval-por-conta-do-novo-coronavirus-e-fake-news,2020-01-30 15:12:55,2020-01-30 15:12:55,Parar o carnaval por conta do novo coronavírus ,"CORONAVÍRUS Encaminhada Boa tarde a todos. Peço que leiam esse documento. O Brasil está em estado de alerta vermelho em razão desse vírus. Ministério da Saúde vai direcionar todas as ações para tentar debelar a chegada desse vírus. Não vão para carnaval, por favor. A informação é de algo em torno de 16 mil infectados na China. Estão apelidando de ""nova peste"" no MS. 16:35 SAUDE DA ISTO É FAKE NEWS! A NOTICIA É FALSA - * BANNISTER ",https://www.saude.gov.br/images/jpg/2020/janeiro/30/fake-news-novo-coronavirus.jpg,1
78,https://www.saude.gov.br/component/content/article/1361-fake-news/46244-governo-esconde-numeros-sobre-novo-coronavirus-e-fake-news,2020-01-29 20:08:35,2020-01-29 20:08:35,Governo esconde números sobre novo coronavírus ,"CORONAVÍRUS Encaminhada Pessoal, a cagada é bem maior do que se imagina e das notícias que circulam no BR sobre o Corona vírus. O governo aqui esconde os números, e o que vocês sabem aí é bem pouco sobre a epidemia que está ocorrendo aqui e no mundo. O cenário de hj 26/Jan é esse: - 8 cidades de quarentena (ninguém entra nem sai) SAODE, TÉRIO ISTO É - 41 mortos |- Mais de 600 infectados confirmados - Mais de 40 mil de casos suspeitos - Alguns mortos não tinham apresentado febre - Na minha cidade já tem 5 casos confirmados FAKE NEWS! STA NOTICIA É FALSA- - Em Países vizinhos 11 casos confirmados - McDonalds encerrando operações em 5 cidades |- Todos os pontos turísticos da China fechados |- Todos os grandes festivais cancelados, inclusive o Lantern Festival - Sim, saiu da sopa de morcego OBS: H1N1 e SARS também nasceram de comidas exóticas chinesas. 17:22 ADVERTE ",https://www.saude.gov.br/images/jpg/2020/janeiro/29/novo-coronavirus-fake-news5.jpg,1
79,https://www.saude.gov.br/component/content/article/1361-fake-news/46243-pesquisadores-da-ufrj-e-o-novo-coronavirus-e-fake-news,2020-01-29 18:56:19,2020-01-29 18:56:19,Pesquisadores da UFRJ e o novo coronavírus ,"ISTO É FAKE NEWS! A NOTICIA É FALSA - Agora, pesquisadores da Universidade Federal do Rio de Janeiro (UFRJ) confirmam que o vírus também consegue infectar - e se multiplicar em - cérebros adultos, atingindo neurônios mais maduros e provocando, em alguns casos, desde quadros temporários de confusão mental e dificuldade motora até problemas mais graves, de coma ou perda de memória. ERTE: ASIN ",https://www.saude.gov.br/images/jpg/2020/janeiro/29/novo-coronavirus-fake-news4.jpg,1
80,https://www.saude.gov.br/component/content/article/1361-fake-news/46242-foto-da-china-e-o-novo-coronavirus-e-fake-news,2020-01-29 18:38:03,2020-01-29 18:38:03,Foto da China e o novo coronavírus ,NOVO CORONAVÍRUS ÉRIO ISTO É Encaminhada FAKE STANOTÍCIA É FA SA - NÃO DMULG NEWS! 17:22 Encaminhada essa imagem falam que é da China e que não estão mostrando o lado obscuro.isso é fake? 17:22 ADVERTE ,https://www.saude.gov.br/images/jpg/2020/janeiro/29/novo-coronavirus-fake-news3.jpg,1
81,https://www.saude.gov.br/component/content/article/1361-fake-news/46240-sopa-de-morcego-e-o-coronavirus-e-fake-news,2020-01-29 16:18:39,2020-01-29 16:18:39,Sopa de morcego e o coronavírus ,"inteiro, com a barriga aberta. FORA OUTROS TRECOS QUE COMEM DA SAUDE QUE POVO MALUCO ISTO É FAKE NEWS! ESTA NOTÍCIA É FALSA DE ADVERTE MINISTERIO NÃO ĐIAULGUE ",https://www.saude.gov.br/images/jpg/2020/janeiro/29/novo-coronavirus-fake-news2.jpg,1
82,https://www.saude.gov.br/component/content/article/1361-fake-news/46239-cha-e-o-tratamento-do-novo-coronavirus-e-fake-news,2020-01-29 16:16:51,2020-01-29 16:16:51,Chá de erva doce e o tratamento do novo coronavírus ,"Saiba mais acessando saude.gov.br/fakenews 10:33 Gostaria de saber se isso é verdade? 09:36 Encaminhada NOVO CORONAVÍRUS Diretor do Hospital das Clínicas, preocupado com a nova gripe, faz as seguintes recomendações: - Fazer do álcool gel o nossso aliado. - Começar a tomar vitamina C urgente. - Cuidar das crianças. - Lavar as mãos muitas vezes ao dia. - Evitar locais onde haja multidão. - Ingerir sucos de acerola e laranja. - Tomar chá de erva-doce duas vezes ao dia. STERIU LA SAUUEADYERTE ERVA-DOCE: por que? O chá de erva-doce tem a mesma substância que o medicamento TAMIFLU, o remédio usado para tratar a gripe A - HIN1. Aconselha-se tomar o chá como se fosse café, após as refeições.Recomenda-se tomar de 12 em 12/horas o chá de erva doce, pois ele mata o vírus da influenza. * Repasse para seus familiares e amigos, é muito importante! ISTO É FAKE NEWS! ESTA NOTÍCIA E FALSA - 09:36 Erva doce. 09:36 NÃO DIVUL bigite uma mensagem NÃO DMILGUE ",https://www.saude.gov.br/images/jpg/2020/janeiro/29/novo-coronavirus-fake-news1.jpg,1
83,https://www.saude.gov.br/component/content/article/1361-fake-news/45154-nova-gripe-fatal-e-cha-de-erva-doce-e-fake-news,2019-01-31 10:28:55,2019-01-31 10:28:55,Nova gripe fatal e chá de erva doce ,"Encaminhada Diretor do HC (Hospital das Clínicas) preocupado com a nova gripe que vai matar muita gente. Fazer do álcool gel o nossso aliado. Comecem a tomar vitamina C urgente, cuidem das crianças. Lavar as mãos muitas vezes. Orienta: - evitar ir a locais onde haja multidão; - tomar vitamina C; - comer figado de boi; - ingerir sucos de acerola e laranja. FÍGADO DE GALINHA Vamos repassar? ERVA-DOCE STERIO DA SAUDE A ISTO É O chá de erva-doce tem a mesma substância remédio que todas as vítimas da gripe A - H Uma médica, descobriu no seu laboratór famoso TAMIFLU, aparece no CHÁ DE E Aconselha-se tomar o chá como se foss FAKE Um infectologista do hospital São Dom 12/horas o chá de erva doce, ela mata o é feito o TAMIFLU. NEWS! * Repasse para seus famíliares e amigos pois e 08 1É FALSA - NÃO DIVULGUE ADVERTE ESTA NOTICIA ",https://www.saude.gov.br/images/png/2019/janeiro/31/FakeNews-ervadoce.png,1
